timestamp Publish, tr, ID, Distance from acoustic Simulator
470.1488351252921,469.32883512529213,1,12.609155839370088
470.8833041219534,470.0633041219534,2,33.166476602938396
471.6249662446861,470.8049662446861,3,64.10149553373408
472.30909527407596,471.48909527407596,4,55.74125713327698
473.6485826214754,472.8285826214754,1,12.433129782479933
474.38377500453447,473.5637750045345,2,33.788075152429776
475.12539639033326,474.30539639033327,3,64.66044040595726
475.80918934056297,474.989189340563,4,55.75693974877975
477.1484054738168,476.3284054738168,1,11.929462286939662
477.88380735906196,477.06380735906197,2,34.032226553505026
478.6254942250465,477.8054942250465,3,64.89972610030634
479.3094731961148,478.48947319611483,4,55.989285725073145
480.6487204152064,479.8287204152064,1,12.475150818811361
481.3837597395774,480.5637597395774,2,33.865410408990115
482.1258920448381,481.3058920448381,3,65.25228078530391
482.80996643326296,481.98996643326296,4,56.849749720777695
484.14894383449405,483.32894383449405,1,12.786414937611246
484.8838010964125,484.06380109641253,2,33.88336743098077
485.62595356204764,484.80595356204765,3,65.6260083609637
486.3099332574382,485.4899332574382,4,57.0734710275852
487.6489267762091,486.82892677620913,1,12.669914288433835
488.3838966715827,487.5638966715827,2,34.058868137157425
489.1261705010044,488.30617050100443,3,65.76317283586964
491.1488282033308,490.32882820333083,1,12.718775034468177
491.8842002300548,491.0642002300548,2,34.46182758410243
492.62648083916645,491.80648083916645,3,66.1945910682089
493.3102580204775,492.4902580204775,4,57.4765194554264
494.64877490692277,493.8287749069228,1,12.59586556385333
495.3842546087919,494.5642546087919,2,34.494959835596156
496.1267690005343,495.3067690005343,3,66.59857890648544
496.8106734362206,495.9906734362206,4,57.80867682613639
498.14908958046806,497.32908958046806,1,12.947955120990235
498.88413345809585,498.06413345809585,2,34.56868048877004
499.6267926914253,498.8067926914253,3,66.65111214655384
